#ID	TYPE	CLASS	INSTANCE_NAME	DESCR	EXT_LINK	COMMENT	TIME	BEGINTERVAL	ENDINTERVAL	N.ANN_DOC.USER	N.ANN_DOC.ALL	HAS_PARTS
ORG44179023694302718	ENTITY	ORG	several news agencies	news agencies pointing to different causes for the drop - 2008-09-04		no er				0	1	
OTH39756360627527216	EVENT	OTHER	hit	NIKKEI hit a low 16 sep 08		MS: no er	2008-09-16			0	1	FIN39755153334854979_Arg0
PRO55893840746225231	ENTITY	PRO	Mail and Safari and iChat			CONJ				0	1	
OTH40182575800440798	EVENT	OTHER	have VUA	787 have value 3.5B			2007-06-10			0	1	ORG37154719725500990_Arg0
OTH39986415267459317	EVENT	OTHER	fly VUA	First A380 flown to Toulouse			2007-10-15			0	1	LOC27573307281275706_Argm-LOC PRO37154719590532628_Arg1
OTH36541780928675207	EVENT	OTHER	IPhone 4 issue FBK	issue with the antenna		MS: no er		XXXX-XX-XX		0	2	PRO36042008717728899_Arg0
FIN39676254160797920	ENTITY	FIN	DAX 30	German stock market index	http://dbpedia.org/resource/DAX					0	1	
PRO56086322032460794	ENTITY	PRO	invitation	invitation to the Apple event 2005						0	1	
SPE39739929454593096	EVENT	SPEECH_COGNITIVE	Announce-EHU	Ford announces cuts			2006-08-19			2	2	ORG37406423869806668_Arg0
OTH40085689827306347	EVENT	OTHER	support VUA	Airbus support search for black boxes				2009-07-30		0	1	ORG37154719430036883_Arg0
OTH39909881915370780	EVENT	OTHER	be VUA	787 is midsized airliner				2008-XX-XX		0	1	PRO37154719263852456_Arg1
SPE41391579293467169	EVENT	SPEECH_COGNITIVE	Describe-EHU	Describing the problme with the company			2009-06-01			1	1	PER37406424967115208_Arg0
OTH40781841093824947	EVENT	OTHER	recover	US stock markets recover - 2008-10-10		no er	2008-10-10			0	1	FIN39326930888384754_Arg1
OTH36728402590533580	EVENT	OTHER	holding VUA	holding iPhone 4 in a different location				XXXX-XX-XX		0	1	PRO36276501830687088_Arg1
PRO37402535305680047	ENTITY	PRO	automobile	automobile		centroid entity				20	20	
SPE39663765004543308	EVENT	SPEECH_COGNITIVE	justified VUA	O'Leary justified choice of Boeing			2005-06-13			0	1	PER27984739632915023_Arg0
PRO55759867987872952	ENTITY	PRO	iPhones before iPhone 3G	iPhones before iPhone 3G						0	1	
OTH39907115142743821	EVENT	OTHER	orders VUA	Air India and Air Canada order Boeings			2005-04-27			0	1	ORG37154719725500990_Arg2 PRO39490040631884820_Arg1
SPE39831655106721725	EVENT	SPEECH_COGNITIVE	Say-EHU	GM says profitable 2years			2009-02-18			1	1	ORG37406424148086837_Arg0
OTH41483689052063209	EVENT	OTHER	11714-7-reported				2005-XX-XX			0	1	ORG37154720662549110_Arg0
PRO47186328014864900	ENTITY	PRO	new features added to Mac OS X							0	1	
ORG37406423422624299	ENTITY	ORG	Chrysler	Chrysler	http://dbpedia.org/resource/Chrysler	centroid entity				15	15	
OTH39923775740237822	EVENT	OTHER	reach	NIKKEI reached a 20 year low			2008-10-09			0	1	FIN39755153334854979_Arg0
ORG37406423582812360	ENTITY	ORG	Daimler Chrysler	Daimler Chrysler	http://dbpedia.org/resource/Daimler_AG	centroid entity				2	2	
PRO39474446636121909	ENTITY	PRO	congressional record	Boeing entered into public record						0	1	
OTH39051329209908030	EVENT	OTHER	Thank-EHU	Obama thanked Germany			2009-06-01			1	1	PER37406424967115208_Arg0
SPE39993629737377593	EVENT	SPEECH_COGNITIVE	quote VUA	detik qouted Djamal			2007-12-20			0	1	ORG39495781608268515_Arg0 PER27584786801297318_Arg1
PER44160021105554776	ENTITY	PER	Ben Bernanke	US central bank chief Ben Bernanke	http://dbpedia.org/resource/Ben_Bernanke					0	1	
OTH37246567799978130	EVENT	OTHER	development-iPhone4-EHU	development of the iPhone				XXXX-XX-XX	XXXX-XX-XX	1	1	PRO36907219772334161_Arg1
SPE39827905700211485	EVENT	SPEECH_COGNITIVE	Admit-EHU	GM admitted loss swell			2006-01-26			1	1	ORG37406424148086837_Arg0
OTH39579828633585880	EVENT	OTHER	exceed	Forgeard expected sales to exceed the 250				XXXX-XX-XX		0	1	
OTH39991932345907697	EVENT	OTHER	accident VUA	flight accidents in Indonesia					2007-12-20	0	1	LOC27584739347652867_Argm-LOC
PER39397109454908568	ENTITY	PER	political leaders	people attended Airbus launch		no er				0	1	
SPE57368475651957506	EVENT	SPEECH_COGNITIVE	said S7-SE - (Steve Jobs)	He said that the App Store will be available for Apple 's current OS 	say.01		2010-10-23			1	1	PER19274271332322852_Arg0
OTH40165580821166669	EVENT	OTHER	Lose-EHU	GM lost 6bil Q1				2009-01-01	2009-03-31	1	1	ORG37406424148086837_Arg0
SPE39743546956555096	EVENT	SPEECH_COGNITIVE	Predict-EHU	Ford predicts profitable 2001			2009-11-03			1	1	ORG37406423869806668_Arg0
SPE40170027437763458	EVENT	SPEECH_COGNITIVE	Announce-EHU	GM announces bonholders didnt exchange			2009-05-27			1	1	ORG37406424148086837_Arg0
SPE40457103621040183	EVENT	SPEECH_COGNITIVE	Decline-EHU	Henderson declined speculate			2009-06-01			1	1	PER37406425118763133_Arg0
SPE40448516980207824	EVENT	SPEECH_COGNITIVE	say 6-7 may 2010 nasdaq	nasdaq says 6-7 may 2010		MS: no er	2010-05-XX			0	1	FIN39324663297288769_Arg0
OTH39305468610545156	EVENT	OTHER	Demonstrate-EHU	Fiat demonstrate build clean				XXXX-XX-XX	2009-04-30	1	1	ORG37406423743094661_Arg0
OTH40018643818678113	EVENT	OTHER	challenge VUA	Boeing challenged award (USAF EADS)			XXXX-XX-XX			0	0	
OTH40445868571237000	EVENT	OTHER	was 30 march 2009 nasdaq	nasdaq was up over the cours of the week		MS: no er		2009-03-30		0	1	FIN39324663297288769_Arg1
OTH39909540580321801	EVENT	OTHER	carry VUA	777 carries 305-550 passengers				XXXX-XX-XX		0	1	PRO37154720946869865_Arg0
PRO55760301009673938	ENTITY	PRO	report in Ars Technica							0	1	
SPE40166400806829714	EVENT	SPEECH_COGNITIVE	Report-EHU	GM reported 381mil lost			2008			1	1	ORG37406424148086837_Arg0
OTH39740421963085556	EVENT	OTHER	drop	BoA dropped		no er	2009-02-20			0	1	ORG39669852667789054_Arg1
OTH40515219448010856	EVENT	OTHER	plunge 27 february 2007 dow	dow plunged 27 february 2007		MS: no er	2007-02-27			0	1	FIN39323676120351079_Arg1
FIN45386908812393870	ENTITY	FIN	revenue							1	1	
OTH39752974440178277	EVENT	OTHER	programme VUA	EADS job cuts				2007-02-28		0	1	
ORG45380052734067095	ENTITY	ORG	the Big Three	Ford, General Motors, and Chrysler	http://dbpedia.org/resource/Big_Three_(automobile_manufacturers)					2	2	
ORG45375089936311406	ENTITY	ORG	Ford Australia		http://dbpedia.org/resource/Ford_Motor_Company_of_Australia					1	1	
OTH39651187298322196	EVENT	OTHER	production VUA	Boeing starts production in 2006				2006-XX-XX		0	1	ORG37154719725500990_Arg0
PRO45387539286496249	ENTITY	PRO	a US bankruptcy court							1	1	
OTH40537564082211161	EVENT	OTHER	Attempt-EHU	GM attemt engineer swap			2009-02-03			1	1	ORG37406424148086837_Arg0
PER39474100312085682	ENTITY	PER	USAF officials							0	1	
OTH40277456617789957	EVENT	OTHER	dip 27 feb 2007	Nasdaq and S&P 500 dipped 27 feb 2007		MS: no er	2007-02-27			0	1	FIN39325939269459429_Arg1 FIN39324663297288769_Arg1
SPE57304543257752612	EVENT	SPEECH_COGNITIVE	said S21-SE - (Steve Jobs)	Jobs said that Mac OS X has had a secret double life and OS X had been compiled for Intel processors  for five years . 	say.01		2005-06-06			1	1	PER19274271332322852_Arg0
PRO27982080100305151	ENTITY	PRO	parachute		http://dbpedia.org/page/Parachute					0	1	
ORG27980583346961956	ENTITY	ORG	AirTanker Services		http://dbpedia.org/page/AirTanker_Services					0	1	
ORG27584649195330843	ENTITY	ORG	Adam Air		http://dbpedia.org/page/Adam_Air					0	1	
OTH40873348555594505	EVENT	OTHER	fall	global stock markets fall sharply - 2008-10-10			2008-10-10			0	1	FIN40197049224228580_Arg1
OTH57192397933545096	EVENT	OTHER	made-SE - (iPod)	an iPod portable music player , which is made by Apple Computer	make.01		XXXX-XX-XX			1	1	PRO19274272200451092_Arg1
PRO55898118510262958	ENTITY	PRO	new iPod range	re-designs of classic iPod range						0	1	
OTH39742909464602587	EVENT	OTHER	gain	BoA gained third quarter 2008		no er		2008-07	2008-09	0	1	ORG39669852667789054_Arg1
PER37154720797907240	ENTITY	PER	Louis Gallois	Louis Gallois (centroid entity)	http://dbpedia.org/resource/Louis_Gallois	centroid entity				0	3	
ORG45377978687573613	ENTITY	ORG	Daewoo		http://dbpedia.org/resource/Daewoo					1	1	
OTH40819679887294476	EVENT	OTHER	reach october 2007 dow	dow reached october 2007		MS: no er	2007-10-XX			0	1	FIN39323676120351079_Arg0
PRO39487257946959983	ENTITY	PRO	One of the A380's	flying from Frankfurt to Chicago						0	1	
OTH39752300758132422	EVENT	OTHER	cut VUA	Airbus cut jobs				2007-XX-XX	2011-XX-XX	0	1	ORG37154719430036883_Arg0 FIN39486420201433790_Arg1 LOC27735930596276101_Argm-LOC LOC27735868847755525_Argm-LOC LOC27735751646958958_Argm-LOC PER39486458556445323_Argm-OTHER PER39486477266030835_Argm-OTHER
OTH39761262108276343	EVENT	OTHER	violating VUA	Boeing suspended after violating law			XXXX-XX-XX			0	1	ORG37154719725500990_Arg0 PRO39489240341434339_Arg1
PRO39503480586209049	ENTITY	PRO	the first model with plastic and carbon	the 787 plane						0	2	
OTH57463866044355704	EVENT	OTHER	sell digital music tracks-SE - (iTunes Music Store)	The store currently sells digital music tracks 	sell.01		2006-06-20			1	1	PRO19274271475601598_Arg0
FIN45378146113690446	ENTITY	FIN	stake in Automobile Craiova							1	1	
ORG44170816239798487	ENTITY	ORG	financial institutions		http://dbpedia.org/resource/Financial_institution	GEN				0	1	
OTH39908080265766512	EVENT	OTHER	orders VUA	total orders for Boeing			2005-04-27			0	1	ORG37154719725500990_Arg2
PRO47185698076592168	ENTITY	PRO	Mac OS X		http://dbpedia.org/resource/OS_X					0	5	
SPE39675729209246363	EVENT	SPEECH_COGNITIVE	announced VUA	Airbus delay A380			2005-11-05			0	1	ORG37154719430036883_Arg0
OTH57180939930115798	EVENT	OTHER	launch (iTunes store)	Apple is the producer of the world's most-sold MP3 player, the iPod and launched the iTunes Music Store	launch.01		2003-04-28			3	3	PRO19274271475601598_Arg1
OTH41484045524890897	EVENT	OTHER	11714-6-develop				XXXX-XX-XX			0	1	ORG37154720662549110_Arg0
LOC27735327659249054	ENTITY	LOC	United States of America 	usa	http://dbpedia.org/resource/United_States					28	57	
FIN44158715337352833	ENTITY	FIN	bank shares			no er				0	1	
SPE40096840671540892	EVENT	SPEECH_COGNITIVE	say VUA	Carson said 787			2007-07-08			0	1	PER37154720533456927_Arg0
OTH40166758513038863	EVENT	OTHER	Receive-EHU	GM received 15 bil bailout			XXXX-XX-XX			1	1	ORG37406424148086837_Arg0
SPE39051745732395769	EVENT	SPEECH_COGNITIVE	Anticipate-EHU	Obama anticipated better cars			2009-06-01			1	1	PER37406424967115208_Arg0
OTH39668287183137095	EVENT	OTHER	choose VUA	Qatar Airways choose A350			2005-06-13			0	1	ORG27985022764478361_Arg0 PRO27734751108786045_Arg1
ORG27744165393780288	ENTITY	ORG	China Southern Airlines Company Limited		http://dbpedia.org/resource/China_Southern_Airlines					0	1	
OTH40097968188346210	EVENT	OTHER	target VUA	Dreamliner smaller airports			XXXX-XX-XX			0	1	PRO37154719263852456_Arg0
PER39487133565576914	ENTITY	PER	500 people	people possible in A380						0	1	
ORG27734136303656824	ENTITY	ORG	Air Lingus	Irish Airline	http://dbpedia.org/resource/Aer_Lingus					0	1	
OTH40793333767807890	EVENT	OTHER	accident VUA	A380 at Suvarnabhumi Airport			2007-09-01			0	1	LOC27730712231706890_Argm-LOC
OTH39668405272310044	EVENT	OTHER	dispute VUA	between Airbus and Boeing				XXXX-XX-XX		0	1	ORG37154719430036883_Arg0 ORG37154719725500990_Arg1
ORG37406424696739278	ENTITY	ORG	United Auto Workers	United Auto Workers	http://dbpedia.org/resource/United_Automobile_Workers	centroid entity				7	7	
OTH40815471037348350	EVENT	OTHER	close 19 february 2009 dow	dow closed 19 february 2009		MS: no er	2009-02-19			0	1	FIN39323676120351079_Arg1
ORG45379586822654106	ENTITY	ORG	manufacturers							1	1	
OTH39651951229583433	EVENT	OTHER	Help-EHU	merger will merger Chrysler			XXXX-XX-XX			1	1	ORG37406423422624299_Arg1
SPE40176741377279980	EVENT	SPEECH_COGNITIVE	Announcement-EHU	GM announcement filed bankruptcy			2009-06-01			1	1	
PER39486477266030835	ENTITY	PER	Temporary workers	of Airbus (cut jobs)						0	1	
PER27984739632915023	ENTITY	PER	Michael O'Leary (CEO of Ryanair)		http://dbpedia.org/page/Michael_O%27Leary_(businessman)					0	1	
PER56154654431469039	ENTITY	PER	Apple executives	Apple executives						0	1	
SPE36654551785792335	EVENT	SPEECH_COGNITIVE	was praised FBK	IPhone was praises as a big leap		MS: no er	2010-06-07			0	1	PRO36042008717728899_Arg1
OTH57192181675973147	EVENT	OTHER	sales S14-SE - (iPod)	The steady growth is also due to considerable sales of its iPods and computers .	sale.01		XXXX-XX-XX			1	1	PRO19274272200451092_Arg1
FIN45385855451596847	ENTITY	FIN	bridge loans							1	1	
SPE57365859574536372	EVENT	SPEECH_COGNITIVE	saying S11-SE - (Steve Jobs)	but dismissed the existence of an Antennagate, saying that similar problems	say.01		2010-07-16			1	1	PER19274271332322852_Arg0
OTH57383130061226341	EVENT	OTHER	introduced-SE - (Steve Jobs)	 Apple CEO Steve Jobs introduced the next generation of software products from Apple .	introduce.02		2011-06-07			1	1	PER19274271332322852_Arg0
OTH39949727060932298	EVENT	OTHER	built VUA	A380 is built with 4 engines				XXXX-XX-XX		0	1	PRO37154719590532628_Arg1 PRO39494630138843850_Argm-OTHER ORG37154719430036883_Arg0
OTH39741324154032817	EVENT	OTHER	Operations-EHU	ford manufacturing operations Australia				XXXX-XX-XX	XXXX-XX-XX	1	1	ORG37406423869806668_Arg0
OTH57382431555280925	EVENT	OTHER	unveil S9-SE - (Steve Jobs - March)	He briefly made an appearance in March and June to unveil the iPad 2 and the iCloud , an online cloud computing service .	unveil.01		2011-03			1	1	PER19274271332322852_Arg0
PRO55896086605021050	ENTITY	PRO	network and communication systems	specialization of Cisco						0	1	
OTH40781010768184952	EVENT	OTHER	purchase VUA	Aeroflot 22 787s			2007-06-10			0	1	ORG27733811009421267_Arg0 PRO39561857490324762_Arg1 PRO37154719263852456_Arg1
OTH40533550854353828	EVENT	OTHER	One Ford Plan-EHU	One Ford plan			2010-01-28			1	1	ORG37406423869806668_Arg0
OTH40803328887167918	EVENT	OTHER	climb over 10 october 2008 dow	with dow climbing  10 october 2008		MS: no er	2008-10-10			0	1	FIN39323676120351079_Arg1
OTH39650289996065766	EVENT	OTHER	Business-EHU	Chrysler business				1925-XX-XX	XXXX-XX-XX	1	1	ORG37406423422624299_Arg0
OTH40806384642767822	EVENT	OTHER	go three down 10 october 2008 dow	dow going three down 10 october 2008		MS: no er	2008-10-10			0	1	FIN39323676120351079_Arg1
ORG45379957372632803	ENTITY	ORG	Republican Party		http://dbpedia.org/resource/American_Republican_Party					1	1	
PER55735414322895205	ENTITY	PER	Some buyers of iPhone 4	Some buyers of iPhone 4						0	1	
OTH39650733569778465	EVENT	OTHER	Offer-EHU	Chrysler offer voucher			XXXX-XX-XX			1	1	ORG37406423422624299_Arg0
FIN44086725819535037	ENTITY	FIN	yen	Japanese currency	http://dbpedia.org/resource/Japanese_yen					0	1	
OTH40817354031909027	EVENT	OTHER	drop 5 march 2009 dow	dow droppep 5 march 2009		MS: no er	2009-03-05			0	1	FIN39323676120351079_Arg1
PER37406425118763133	ENTITY	PER	Fritz Henderson	Fritz Henderson	http://dbpedia.org/resource/Frederick_Henderson	centroid entity				2	2	
SPE41486960984781382	EVENT	SPEECH_COGNITIVE	71526-7-negotiations 					2006-XX-XX		0	1	ORG37154719725500990_Arg0 ORG27733811009421267_Arg0
OTH40184150331257180	EVENT	OTHER	Do-EHU	GM do right			XXXX-XX-XX			1	1	ORG37406424148086837_Arg0
OTH40794952316015640	EVENT	OTHER	strike VUA	winglet A380 hangar			2007-09-01			0	1	PRO39561194550448995_Arg0 PRO39561243401745414_Arg1
OTH40823880234289488	EVENT	OTHER	drop 6 may 2010 dow	dow's drop 6 may 2010		MS: no er		2010-05-06		0	1	FIN39323676120351079_Arg1
SPE40796126422692908	EVENT	SPEECH_COGNITIVE	say VUA	Airbus continue Asia tour			2007-09-01			0	1	ORG37154719430036883_Arg0
OTH39586258399252882	EVENT	OTHER	favored VUA	USAF deal favored to Boeing				XXXX-XX-XX		0	1	ORG37154719725500990_Arg1
SPE57305644854517035	EVENT	SPEECH_COGNITIVE	stated S8-SE - (Steve Jobs)	During his 2 hour speech he stated that 	state.01		2007-01-10			1	1	PER19274271332322852_Arg0
PRO27734751108786045	ENTITY	PRO	Airbus A350 XWB (Extra Wide Body) aircraft		http://dbpedia.org/resource/Airbus_A350_XWB					0	2	
PRO46501459987129787	ENTITY	PRO	a US Bankruptcy court in Manhattan							1	1	
OTH40093521820044937	EVENT	OTHER	choose VUA	date chosen for 787			XXXX-XX-XX			0	1	
PRO39493745301936813	ENTITY	PRO	Transatlantic network	of Aer Lingus						0	1	
SPE39138907000613780	EVENT	SPEECH_COGNITIVE	Mention-EHU	Henderson mentioned GM loan			2009-06-01			1	1	PER37406425118763133_Arg0
OTH39674707061396748	EVENT	OTHER	rearrangement VUA	A380 public appearances			2005-11-05			0	1	PRO39479945067866584_Arg1
OTH40888597510554909	EVENT	OTHER	commitment VUA	Boeing for 787			2005-04-27			0	1	ORG37154719725500990_Arg0 PRO37154719263852456_Argm-OTHER
OTH40874239301744877	EVENT	OTHER	fall	global stock markets fall - 2008-10-24			2008-10-24			0	1	FIN40197049224228580_Arg1
PRO47037021984517238	ENTITY	PRO	141,951 GM units							1	1	
SPE40097094226693104	EVENT	SPEECH_COGNITIVE	claim VUA	Boeing claims 787 fuel efficiency			2007-07-08			0	3	ORG37154719725500990_Arg0
SPE40086433370787349	EVENT	SPEECH_COGNITIVE	recommend VUA	Airbus pilot tubes replace			XXXX-XX-XX			0	1	ORG37154719430036883_Arg0
PRO45359591439432706	ENTITY	PRO	14 Ford plants							4	4	
LOC27983754804682607	ENTITY	LOC	Washington, USA		http://dbpedia.org/page/Washington_(state)					0	2	
OTH40459905683226321	EVENT	OTHER	increase 12 october 2009 ftse	ftse increased 12 october 2009		MS: no er	2009-10-12			0	1	FIN39676646219701103_Arg1
OTH40794264711471679	EVENT	OTHER	increase 17 september 2008 dow	dow was down in an increase 17 september 2008 		MS: no er	2008-09-17			0	2	FIN39323676120351079_Arg1
PRO55895867905093419	ENTITY	PRO	iPhone trademark	iPhone trademark						0	1	
ORG27743574297725208	ENTITY	ORG	Douglas Aircraft Comany		http://dbpedia.org/resource/Douglas_Aircraft_Company					0	1	
PRO39474364709951816	ENTITY	PRO	100 aircraft	100 mid-air tanker aircraft						0	1	
PER55730490026378243	ENTITY	PER	Mark Papermaster	an Apple Inc. executive	http://dbpedia.org/resource/Mark_Papermaster					0	1	
OTH39648533563132282	EVENT	OTHER	Divest	Daimler Chrysler divests from Chrysler			XXXX-XX-XX			1	1	ORG37406423422624299_Arg1 ORG37406423582812360_Arg2
OTH40168461997072113	EVENT	OTHER	Have-EHU	GM has 6246 dealers			2009-05-15			1	1	ORG37406424148086837_Arg0
SPE57305546805329596	EVENT	SPEECH_COGNITIVE	speech S8-SE - (Steve Jobs)	During his 2 hour speech he stated that...	speech.01		2007-01-10			1	1	PER19274271332322852_Arg0
FIN39490094871843196	ENTITY	FIN	option (finance)	of Air Canada						0	1	
LOC27733949478998230	ENTITY	LOC	Russia		http://dbpedia.org/resource/Russia					0	3	
OTH57385194368596669	EVENT	OTHER	recommended S11-SE - (Steve Jobs)	Tim Cook was personally recommended by Jobs 	recommend.01		2011-08-24			1	1	PER19274271332322852_Arg0
OTH39660822346170023	EVENT	OTHER	boost VUA	737 boost fuel efficiency				XXXX-XX-XX		0	1	PRO39477531737033009_Arg0
PRO55732398969374301	ENTITY	PRO	iPhone 4 case	iPhone 4 case						0	1	
SPE57306034632827974	EVENT	SPEECH_COGNITIVE	described S13-SE - (Steve Jobs)	He described the new iPod range as one of the seven wonders of the world 	describe.01		2007-09-XX			1	1	PER19274271332322852_Arg0
OTH40007599217471569	EVENT	OTHER	ink VUA	Airbus inked deals			XXXX-XX-XX			0	1	ORG37154719430036883_Arg0
OTH39652572467085567	EVENT	OTHER	Sale-EHU	Chrysler's auto sales			2009-03-XX			1	1	ORG37406423422624299_Arg0
PER27733878104221791	ENTITY	PER	Vladimir Putin	President of Russia	http://dbpedia.org/resource/Vladimir_Putin					0	1	
OTH39668192861861084	EVENT	OTHER	boost VUA	Qatar order boost Paris Air Show			2005-06-13			0	1	
PRO55898998032559275	ENTITY	PRO	music	music sold by iTunes						0	1	
FIN44179238026550995	ENTITY	FIN	credit costs of the Bank of America			no er				0	1	
OTH39581161065013649	EVENT	OTHER	take away	A380 takes title away from Boeing 747				XXXX-XX-XX		0	1	PRO37154719590532628_Arg0 PRO27985245647356019_Argm-OTHER
SPE39052227591826918	EVENT	SPEECH_COGNITIVE	State-EHU	Obama stated refuse			2009-06-01			1	1	PER37406424967115208_Arg0
